postcode,locality,state,long,lat
2652,HUMULA,NSW,147.64961,-35.405064
2652,LADYSMITH,NSW,147.64961,-35.405064
2652,LANDERVALE,NSW,146.7093983,-34.53721764
2652,MANGOPLAH,NSW,147.64961,-35.405064
2652,MARRAR,NSW,147.64961,-35.405064
2652,MATONG,NSW,147.64961,-35.405064
2652,MERRIWAGGA,NSW,147.64961,-35.405064
2652,MURRULEBALE,NSW,147.64961,-35.405064
2652,OBERNE,NSW,147.64961,-35.405064
2652,OLD JUNEE,NSW,147.64961,-35.405064
2652,ROSEWOOD,NSW,147.64961,-35.405064
2652,TABBITA,NSW,147.64961,-35.405064
2652,TARCUTTA,NSW,147.64961,-35.405064
2652,URANQUINTY,NSW,147.64961,-35.405064
2653,BURRA,NSW,148.041339,-35.776209
2653,COURABYRA,NSW,148.041339,-35.776209
2653,GLENROY,NSW,148.041339,-35.776209
2653,MANNUS,NSW,148.041339,-35.776209
2653,MARAGLE,NSW,148.041339,-35.776209
2653,MUNDEROO,NSW,148.041339,-35.776209
2653,PADDYS RIVER,NSW,148.041339,-35.776209
2653,TARADALE,NSW,148.041339,-35.776209
2653,TUMBARUMBA,NSW,148.041339,-35.776209
2653,WESTDALE,NSW,147.8837054,-35.56985611
2653,WILLIGOBUNG,NSW,148.041339,-35.776209
2655,BIRDLIP,NSW,147.047366,-35.225102
2655,FRENCH PARK,NSW,147.047366,-35.225102
2655,KUBURA,NSW,147.047366,-35.225102
2655,THE ROCK,NSW,147.047366,-35.225102
2655,TOOTOOL,NSW,147.047366,-35.225102
2656,BROOKDALE,NSW,146.767674,-35.356021
2656,BROOKONG,NSW,146.5848721,-35.30235248
2656,FARGUNYAH,NSW,146.7447657,-35.12355673
2656,LOCKHART,NSW,146.767674,-35.356021
2656,MILBRULONG,NSW,146.767674,-35.356021
2656,OSBORNE,NSW,146.767674,-35.356021
2656,URANGELINE,NSW,146.767674,-35.356021
2656,URANGELINE EAST,NSW,146.767674,-35.356021
2658,GRUBBEN,NSW,146.977849,-35.535739
2658,HENTY,NSW,146.977849,-35.535739
2658,MUNYABLA,NSW,146.977849,-35.535739
2658,PLEASANT HILLS,NSW,146.977849,-35.535739
2658,RYAN,NSW,146.977849,-35.535739
2659,ALMA PARK,NSW,146.767477,-35.610147
2659,WALLA WALLA,NSW,146.767477,-35.610147
2660,CARNSDALE,NSW,147.07831,-35.699906
2660,CULCAIRN,NSW,147.07831,-35.699906
2660,MORVEN,NSW,147.07831,-35.699906
2661,KAPOOKA,NSW,147.277559,-35.157697
2663,BUNDURE,NSW,147.716767,-34.933478
2663,COOBA,NSW,147.716767,-34.933478
2663,COWABBIE,NSW,147.716767,-34.933478
2663,ERIN VALE,NSW,147.716767,-34.933478
2663,EURONGILLY,NSW,147.716767,-34.933478
2663,JUNEE,NSW,147.716767,-34.933478
2663,LANDERVALE,NSW,147.716767,-34.933478
2663,MARINNA,NSW,147.716767,-34.933478
2663,WANTIOOL,NSW,147.716767,-34.933478
2665,ARDLETHAN,NSW,146.841533,-34.313241
2665,ARIAH PARK,NSW,146.841533,-34.313241
2665,BARELLAN,NSW,146.841533,-34.313241
2665,BECKOM,NSW,146.841533,-34.313241
2665,BECTRIC,NSW,146.841533,-34.313241
2665,BINYA,NSW,146.841533,-34.313241
2665,KAMARAH,NSW,146.841533,-34.313241
2665,MIRROOL,NSW,146.841533,-34.313241
2665,MOOMBOOLDOOL,NSW,146.841533,-34.313241
2665,MOUNT CRYSTAL,NSW,146.841533,-34.313241
2665,QUANDARY,NSW,147.3238472,-34.37221928
2665,TARA,NSW,146.841533,-34.313241
2665,WALLEROOBIE,NSW,146.841533,-34.313241
2666,COMBANING,NSW,147.583811,-34.487779
2666,DIRNASEER,NSW,147.583811,-34.487779
2666,GIDGINBUNG,NSW,147.583811,-34.487779
2666,GROGAN,NSW,147.583811,-34.487779
2666,JUNEE REEFS,NSW,147.583811,-34.487779
2666,MIMOSA,NSW,147.583811,-34.487779
2666,MORANGARELL,NSW,147.583811,-34.487779
2666,NARRABURRA,NSW,147.583811,-34.487779
2666,PUCAWAN,NSW,147.583811,-34.487779
2666,QUANDARY,NSW,147.583811,-34.487779
2666,REEFTON,NSW,147.583811,-34.487779
2666,SEBASTOPOL,NSW,147.583811,-34.487779
2666,SPRINGDALE,NSW,147.583811,-34.487779
2666,TEMORA,NSW,147.583811,-34.487779
2666,TRUNGLEY HALL,NSW,147.583811,-34.487779
2668,BARMEDMAN,NSW,147.405434,-34.121499
2669,BYGALORIE,NSW,146.667476,-33.814887
2669,ERIGOLIA,NSW,146.667476,-33.814887
2669,GIRRAL,NSW,146.667476,-33.814887
2669,GUBBATA,NSW,146.667476,-33.814887
2669,KIKOIRA,NSW,146.667476,-33.814887
2669,MELBERGEN,NSW,146.667476,-33.814887
2669,NARADHAN,NSW,146.667476,-33.814887
2669,NORTH YALGOGRIN,NSW,146.667476,-33.814887
2669,RANKINS SPRINGS,NSW,146.667476,-33.814887
2669,TALLIMBA,NSW,146.667476,-33.814887
2669,TULLIBIGEAL,NSW,146.667476,-33.814887
2669,UNGARIE,NSW,146.667476,-33.814887
2669,WEETHALLE,NSW,146.667476,-33.814887
2669,WEJA,NSW,146.667476,-33.814887
2669,YADDRA,NSW,146.667476,-33.814887
2671,ALLEENA,NSW,147.308172,-33.839275
2671,BACK CREEK,NSW,147.4605249,-33.8645322
2671,BURCHER,NSW,147.308172,-33.839275
2671,LAKE COWAL,NSW,147.308172,-33.839275
2671,NORTH YALGOGRIN,NSW,146.8481059,-33.83024143
2671,WEST WYALONG,NSW,147.308172,-33.839275
2671,WYALONG,NSW,147.308172,-33.839275
2672,BURGOONEY,NSW,146.40002,-33.24358
2672,CURLEW WATERS,NSW,146.4337705,-33.26188202
2672,LAKE CARGELLIGO,NSW,146.40002,-33.24358
2672,MURRIN BRIDGE,NSW,146.40002,-33.24358
2672,WARGAMBEGAL,NSW,146.40002,-33.24358
2675,HILLSTON,NSW,145.479249,-33.459192
2675,LAKE BREWSTER,NSW,145.479249,-33.459192
2675,MONIA GAP,NSW,145.479249,-33.459192
2675,ROTO,NSW,145.479249,-33.459192
2675,WALLANTHERY,NSW,145.479249,-33.459192
2675,WHITE TOP,NSW,145.479249,-33.459192
2678,CHARLES STURT UNIVERSITY,NSW,147.351953,-35.059334
2678,RIVERINA MSC,NSW,147.351953,-35.059334
2680,BEELBANGERA,NSW,145.914625,-34.321422
2680,BENEREMBAH,NSW,145.914625,-34.321422
2680,BILBUL,NSW,145.914625,-34.321422
2680,GRIFFITH,NSW,145.914625,-34.321422
2680,GRIFFITH DC,NSW,145.914625,-34.321422
2680,GRIFFITH EAST,NSW,145.914625,-34.321422
2680,HANWOOD,NSW,145.914625,-34.321422
2680,KOOBA,NSW,145.914625,-34.321422
2680,LAKE WYANGAN,NSW,145.914625,-34.321422
2680,NERICON,NSW,145.914625,-34.321422
2680,THARBOGANG,NSW,145.914625,-34.321422
2680,WARBURN,NSW,145.914625,-34.321422
2680,WARRAWIDGEE,NSW,145.914625,-34.321422
2680,WIDGELLI,NSW,145.914625,-34.321422
2680,WILLBRIGGIE,NSW,145.914625,-34.321422
2680,YOOGALI,NSW,145.914625,-34.321422
2681,MYALL PARK,NSW,146.14674,-34.116715
2681,YENDA,NSW,146.14674,-34.116715
2700,BIRREGO,NSW,146.303599,-34.902108
2700,BUNDURE,NSW,145.8939638,-35.14236662
2700,COLINROOBIE,NSW,146.303599,-34.902108
2700,COROBIMILLA,NSW,146.303599,-34.902108
2700,CUDGEL,NSW,146.303599,-34.902108
2700,EUROLEY,NSW,146.3021114,-34.71006283
2700,FAITHFULL,NSW,146.303599,-34.902108
2700,GILLENBAH,NSW,146.444884,-34.77821612
2700,KYWONG,NSW,146.303599,-34.902108
2700,MORUNDAH,NSW,146.303599,-34.902108
2700,NARRANDERA,NSW,146.303599,-34.902108
2700,PAYNTERS SIDING,NSW,146.303599,-34.902108
2700,SANDIGO,NSW,146.303599,-34.902108
2700,UROLY,NSW,146.303599,-34.902108
2700,WIDGIEWA,NSW,146.303599,-34.902108
2701,BERRY JERRY,NSW,147.2465178,-34.70683231
2701,COOLAMON,NSW,147.193088,-34.804991
2701,METHUL,NSW,147.193088,-34.804991
2701,RANNOCK,NSW,147.193088,-34.804991
2701,TOOYAL,NSW,147.193088,-34.804991
2702,GANMAIN,NSW,147.014242,-34.86668
2703,YANCO,NSW,146.370827,-34.607943
2705,BROBENAH,NSW,146.373471,-34.489867
2705,CALORAFIELD,NSW,146.373471,-34.489867
2705,CORBIE HILL,NSW,146.373471,-34.489867
2705,GOGELDRIE,NSW,146.373471,-34.489867
2705,LEETON,NSW,146.373471,-34.489867
2705,MERUNGLE HILL,NSW,146.373471,-34.489867
2705,MURRAMI,NSW,146.373471,-34.489867
2705,STANBRIDGE,NSW,146.373471,-34.489867
2705,WAMOON,NSW,146.373471,-34.489867
2705,WHITTON,NSW,146.373471,-34.489867
2706,DARLINGTON POINT,NSW,145.937532,-34.569464
2707,ARGOON,NSW,145.807866,-34.768863
2707,COLEAMBALLY,NSW,145.807866,-34.768863
2708,ALBURY MSC,NSW,146.914,-36.0737
2708,MURRAY REGION MC,NSW,143.744,-35.3861
2710,BARRATTA,NSW,144.984378,-35.357619
2710,BENARCA,NSW,144.984378,-35.357619
2710,BIRGANBIGIL,NSW,144.984378,-35.357619
2710,BOOROORBAN,NSW,144.984378,-35.357619
2710,BRASSI,NSW,144.984378,-35.357619
2710,BULLATALE,NSW,145.0806383,-35.73842466
2710,CALDWELL,NSW,144.984378,-35.357619
2710,CALIMO,NSW,144.984378,-35.357619
2710,CONARGO,NSW,144.984378,-35.357619
2710,COREE,NSW,144.984378,-35.357619
2710,CORNALLA,NSW,144.984378,-35.357619
2710,DENILIQUIN,NSW,144.984378,-35.357619
2710,DENILIQUIN NORTH,NSW,0,0
2710,GULPA,NSW,144.984378,-35.357619
2710,HARTWOOD,NSW,144.984378,-35.357619
2710,HILL PLAIN,NSW,144.984378,-35.357619
2710,JIMARINGLE,NSW,144.984378,-35.357619
2710,LINDIFFERON,NSW,144.984378,-35.357619
2710,MATHOURA,NSW,144.984378,-35.357619
2710,MAYRUNG,NSW,144.984378,-35.357619
2710,MOIRA,NSW,144.984378,-35.357619
2710,MOONAHCULLAH,NSW,144.984378,-35.357619
2710,MOONBRIA,NSW,144.984378,-35.357619
2710,MORAGO,NSW,144.984378,-35.357619
2710,PRETTY PINE,NSW,144.984378,-35.357619
2710,STEAM PLAINS,NSW,144.984378,-35.357619
2710,STUD PARK,NSW,144.984378,-35.357619
2710,WAKOOL,NSW,144.984378,-35.357619
2710,WANDOOK,NSW,144.984378,-35.357619
2710,WANGANELLA,NSW,144.984378,-35.357619
2710,WARRAGOON,NSW,144.984378,-35.357619
2710,WILLURAH,NSW,144.984378,-35.357619
2710,YALLAKOOL,NSW,144.984378,-35.357619
2711,BOOLIGAL,NSW,144.695233,-34.257669
2711,CARRATHOOL,NSW,144.695233,-34.257669
2711,CLARE,NSW,143.9680726,-33.50496213
2711,CORRONG,NSW,144.4594967,-34.03052425
2711,GUNBAR,NSW,144.695233,-34.257669
2711,HAY,NSW,144.695233,-34.257669
2711,HAY SOUTH,NSW,144.695233,-34.257669
2711,KERI KERI,NSW,143.9836996,-34.77433326
2711,MAUDE,NSW,144.695233,-34.257669
2711,ONE TREE,NSW,144.695233,-34.257669
2711,OXLEY,NSW,144.695233,-34.257669
2711,WAUGORAH,NSW,143.8100099,-34.50934045
2711,YANGA,NSW,143.7165416,-34.73951684
2712,BERRIGAN,NSW,145.872814,-35.754185
2712,BOOMANOOMANA,NSW,145.872814,-35.754185
2713,BLIGHTY,NSW,145.52068,-35.586342
2713,FINLEY,NSW,145.52068,-35.586342
2713,LOGIE BRAE,NSW,145.52068,-35.586342
2713,MYRTLE PARK,NSW,145.52068,-35.586342
2713,RETREAT,NSW,145.52068,-35.586342
2714,ARATULA,NSW,145.2868727,-35.77427101
2714,PINE LODGE,NSW,145.434084,-35.76294
2714,TOCUMWAL,NSW,145.434084,-35.76294
2714,TUPPAL,NSW,145.434084,-35.76294
2715,ARUMPO,NSW,142.6742276,-33.81289825
2715,BALRANALD,NSW,143.491656,-34.329424
2715,HATFIELD,NSW,143.491656,-34.329424
2715,KYALITE,NSW,143.5241135,-34.89305935
2715,MUNGO,NSW,143.0970656,-33.7600638
2715,PENARIE,NSW,143.491656,-34.329424
2715,THE VALE,NSW,143.491656,-34.329424
2716,COREE SOUTH,NSW,145.627125,-35.24588
2716,FOUR CORNERS,NSW,145.627125,-35.24588
2716,GALA VALE,NSW,145.7501879,-34.96919457
2716,JERILDERIE,NSW,145.627125,-35.24588
2716,MABINS WELL,NSW,145.627125,-35.24588
2716,MAIRJIMMY,NSW,145.7454551,-35.48197899
2717,COOMEALLA,NSW,142.0944482,-34.08796357
2717,DARETON,NSW,142.065808,-34.090426
2720,ARGALONG,NSW,148.383619,-35.379935
2720,BLOWERING,NSW,148.383619,-35.379935
2720,BOGONG PEAKS WILDERNESS,NSW,148.383619,-35.379935
2720,BOMBOWLEE,NSW,148.383619,-35.379935
2720,BOMBOWLEE CREEK,NSW,148.383619,-35.379935
2720,BUDDONG,NSW,148.383619,-35.379935
2720,COURAGAGO,NSW,148.4924381,-35.10137999
2720,COURAJAGO,NSW,148.383619,-35.379935
2720,GADARA,NSW,148.383619,-35.379935
2720,GILMORE,NSW,148.383619,-35.379935
2720,GOCUP,NSW,148.383619,-35.379935
2720,GOOBARRAGANDRA,NSW,148.383619,-35.379935
2720,JONES BRIDGE,NSW,148.383619,-35.379935
2720,KILLIMICAT,NSW,148.383619,-35.379935
2720,LACMALAC,NSW,148.383619,-35.379935
2720,LITTLE RIVER,NSW,148.383619,-35.379935
2720,MIDWAY,NSW,148.383619,-35.379935
2720,MINJARY,NSW,148.383619,-35.379935
2720,MUNDONGO,NSW,148.383619,-35.379935
2720,PINBEYAN,NSW,148.383619,-35.379935
2720,RED HILL,NSW,148.383619,-35.379935
2720,TALBINGO,NSW,148.383619,-35.379935
2720,TUMORRAMA,NSW,148.383619,-35.379935
2720,TUMUT,NSW,148.383619,-35.379935
2720,TUMUT PLAINS,NSW,148.383619,-35.379935
2720,WEREBOLDERA,NSW,148.383619,-35.379935
2720,WERMATONG,NSW,148.383619,-35.379935
2720,WINDOWIE,NSW,148.383619,-35.379935
2720,WYANGLE,NSW,148.383619,-35.379935
2720,YARRANGOBILLY,NSW,148.383619,-35.379935
2721,BLAND,NSW,147.712064,-34.04948
2721,QUANDIALLA,NSW,147.712064,-34.04948
2722,BONGALONG,NSW,148.102866,-35.053523
2722,BONGONGALONG,NSW,148.102866,-35.053523
2722,BRUNGLE,NSW,148.102866,-35.053523
2722,BRUNGLE CREEK,NSW,148.102866,-35.053523
2722,BURRA,NSW,148.102866,-35.053523
2722,BURRA CREEK,NSW,148.0050151,-34.89719598
2722,DARBALARA,NSW,148.102866,-35.053523
2722,EDWARDSTOWN,NSW,148.102866,-35.053523
2722,GUNDAGAI,NSW,148.102866,-35.053523
2722,JACKALASS,NSW,148.102866,-35.053523
2722,JONES CREEK,NSW,148.102866,-35.053523
2722,MUTTAMA,NSW,148.102866,-35.053523
2722,NANGUS,NSW,148.102866,-35.053523
2722,RENO,NSW,148.102866,-35.053523
2722,SOUTH GUNDAGAI,NSW,148.102866,-35.053523
2722,TARRABANDRA,NSW,148.102866,-35.053523
2722,WAGRAGOBILLY,NSW,148.102866,-35.053523
2722,WILLIE PLOMA,NSW,148.102866,-35.053523
2725,STOCKINBINGAL,NSW,147.815806,-34.44817
2726,BUNDARBO,NSW,148.326675,-34.78436
2726,COONEYS CREEK,NSW,148.2883342,-34.73997602
2726,JUGIONG,NSW,148.326675,-34.78436
2727,ADJUNGBILLY,NSW,148.390372,-34.983539
2727,COOLAC,NSW,148.390372,-34.983539
2727,GOBARRALONG,NSW,148.3555828,-34.95207419
2727,MINGAY,NSW,148.390372,-34.983539
2729,ADELONG,NSW,147.923797,-35.227753
2729,BACK CREEK,NSW,147.923797,-35.227753
2729,BANGADANG,NSW,147.923797,-35.227753
2729,BLACK CREEK,NSW,147.923797,-35.227753
2729,CALIFAT,NSW,147.923797,-35.227753
2729,COOLEYS CREEK,NSW,147.923797,-35.227753
2729,DARLOW,NSW,147.923797,-35.227753
2729,ELLERSLIE,NSW,147.923797,-35.227753
2729,GRAHAMSTOWN,NSW,147.923797,-35.227753
2729,MOUNT ADRAH,NSW,147.923797,-35.227753
2729,MOUNT HOREB,NSW,147.923797,-35.227753
2729,MUNDARLO,NSW,147.923797,-35.227753
2729,SANDY GULLY,NSW,147.923797,-35.227753
2729,SHARPS CREEK,NSW,147.923797,-35.227753
2729,THE GROVE,NSW,147.923797,-35.227753
2729,TUMBLONG,NSW,147.923797,-35.227753
2729,WESTWOOD,NSW,147.923797,-35.227753
2729,WONDALGA,NSW,147.923797,-35.227753
2729,YAVEN CREEK,NSW,147.923797,-35.227753
2730,BAGO,NSW,148.034012,-35.510039
2730,BATLOW,NSW,148.034012,-35.510039
2730,GREEN HILLS,NSW,148.034012,-35.510039
2730,KUNAMA,NSW,148.034012,-35.510039
2730,LOWER BAGO,NSW,148.034012,-35.510039
2731,BUNNALOO,NSW,144.641831,-35.893394
2731,MOAMA,NSW,144.641831,-35.893394
2731,TANTONAN,NSW,144.641831,-35.893394
2731,THYRA,NSW,144.7439889,-35.84487627
2731,WOMBOOTA,NSW,144.641831,-35.893394
2732,BARHAM,NSW,144.230168,-35.542622
2732,BURRABOI,NSW,144.230168,-35.542622
2732,COBRAMUNGA,NSW,143.8871707,-35.44135241
2732,GONN,NSW,143.9975836,-35.47505701
2732,NOORONG,NSW,144.230168,-35.542622
2732,THULE,NSW,144.230168,-35.542622
2732,TULLAKOOL,NSW,144.230168,-35.542622
2733,DHURAGOON,NSW,144.206139,-35.013711
2733,MOULAMEIN,NSW,144.206139,-35.013711
2733,NIEMUR,NSW,144.206139,-35.013711
2733,PEREKERTEN,NSW,144.206139,-35.013711
2734,COOBOOL,NSW,143.387009,-34.770931
2734,CUNNINYEUK,NSW,143.387009,-34.770931
2734,DILPURRA,NSW,143.387009,-34.770931
2734,KYALITE,NSW,143.387009,-34.770931
2734,MALLAN,NSW,143.7613874,-35.10473046
2734,MELLOOL,NSW,143.387009,-34.770931
2734,MOOLPA,NSW,143.7615111,-34.92354777
2734,MURRAY DOWNS,NSW,143.6445003,-35.30882479
2734,NACURRIE,NSW,143.387009,-34.770931
2734,SPEEWA ISLAND,NSW,143.387009,-34.770931
2734,STONY CROSSING,NSW,143.387009,-34.770931
2734,TOORANIE,NSW,143.6562244,-35.03529204
2734,TUELOGA,NSW,143.387009,-34.770931
2734,WETUPPA,NSW,143.387009,-34.770931
2735,KORALEIGH,NSW,143.426745,-35.129137
2735,SPEEWA,NSW,143.544483,-35.17512903
2736,GOODNIGHT,NSW,143.375822,-34.965178
2736,TOOLEYBUC,NSW,143.375822,-34.965178
2737,BENANEE,NSW,142.87381,-34.574113
2737,EUSTON,NSW,142.87381,-34.574113
2738,GOL GOL,NSW,142.225122,-34.164709
2738,MALLEE,NSW,142.5325619,-34.23436964
2738,MONAK,NSW,142.225122,-34.164709
2738,PARINGI,NSW,142.219531,-34.180087
2738,TRENTHAM CLIFFS,NSW,142.225122,-34.164709
2739,BOEILL CREEK,NSW,142.1056955,-34.15375195
2739,BURONGA,NSW,142.182794,-34.171443
2739,MOURQUONG,NSW,142.1657571,-34.13844435
2745,GLENMORE PARK,NSW,150.671487,-33.871341
2745,GREENDALE,NSW,150.671487,-33.871341
2745,LUDDENHAM,NSW,150.671487,-33.871341
2745,MULGOA,NSW,150.671487,-33.871341
2745,REGENTVILLE,NSW,150.671487,-33.871341
2745,WALLACIA,NSW,150.671487,-33.871341
2747,CADDENS,NSW,150.7376907,-33.77413222
2747,CAMBRIDGE GARDENS,NSW,150.739398,-33.722323
2747,CAMBRIDGE PARK,NSW,150.739398,-33.722323
2747,CLAREMONT MEADOWS,NSW,150.739398,-33.722323
2747,JORDAN SPRINGS,NSW,150.727449,-33.721863
2747,KINGSWOOD,NSW,150.739398,-33.722323
2747,LLANDILO,NSW,150.739398,-33.722323
2747,SHANES PARK,NSW,150.739398,-33.722323
2747,WERRINGTON,NSW,150.739398,-33.722323
2747,WERRINGTON COUNTY,NSW,150.739398,-33.722323
2747,WERRINGTON DOWNS,NSW,150.739398,-33.722323
2748,ORCHARD HILLS,NSW,150.72319,-33.811042
2749,CASTLEREAGH,NSW,150.686816,-33.702167
2749,CRANEBROOK,NSW,150.686816,-33.702167
2750,EMU HEIGHTS,NSW,150.678551,-33.755476
2750,EMU PLAINS,NSW,150.678551,-33.755476
2750,JAMISONTOWN,NSW,150.678551,-33.755476
2750,LEONAY,NSW,150.678551,-33.755476
2750,PENRITH,NSW,150.678551,-33.755476
2750,PENRITH PLAZA,NSW,150.678551,-33.755476
2750,PENRITH SOUTH,NSW,150.678551,-33.755476
2750,SOUTH PENRITH,NSW,150.678551,-33.755476
2751,PENRITH,NSW,151.280352,-33.732127
2752,SILVERDALE,NSW,150.585995,-33.936534
2752,WARRAGAMBA,NSW,150.585995,-33.936534
2753,AGNES BANKS,NSW,150.646053,-33.604022
2753,BOWEN MOUNTAIN,NSW,150.646053,-33.604022
2753,GROSE VALE,NSW,150.646053,-33.604022
2753,GROSE WOLD,NSW,150.646053,-33.604022
2753,HOBARTVILLE,NSW,150.646053,-33.604022
2753,LONDONDERRY,NSW,150.646053,-33.604022
2753,RICHMOND,NSW,150.646053,-33.604022
2753,RICHMOND LOWLANDS,NSW,150.7529264,-33.57904416
2753,YARRAMUNDI,NSW,150.646053,-33.604022
2754,NORTH RICHMOND,NSW,150.72802,-33.557893
2754,TENNYSON,NSW,150.72802,-33.557893
2754,THE SLOPES,NSW,150.72802,-33.557893
2755,RICHMOND,NSW,150.780589,-33.60319
2756,BLIGH PARK,NSW,150.88744,-33.466271
2756,CATTAI,NSW,150.88744,-33.466271
2756,CENTRAL COLO,NSW,150.88744,-33.466271
2756,CLARENDON,NSW,150.88744,-33.466271
2756,COLO,NSW,150.88744,-33.466271
2756,COLO HEIGHTS,NSW,150.88744,-33.466271
2756,CORNWALLIS,NSW,150.88744,-33.466271
2756,CUMBERLAND REACH,NSW,150.8949988,-33.46471971
2756,EBENEZER,NSW,150.88744,-33.466271
2756,FREEMANS REACH,NSW,150.88744,-33.466271
2756,GLOSSODIA,NSW,150.88744,-33.466271
2756,LEETS VALE,NSW,150.88744,-33.466271
2756,LOWER PORTLAND,NSW,150.88744,-33.466271
2756,MAROOTA,NSW,150.88744,-33.466271
2756,MCGRATHS HILL,NSW,150.88744,-33.466271
2756,MELLONG,NSW,150.88744,-33.466271
2756,MULGRAVE,NSW,150.88744,-33.466271
2756,PITT TOWN,NSW,150.88744,-33.466271
2756,PITT TOWN BOTTOMS,NSW,150.8460686,-33.58586014
2756,SACKVILLE,NSW,150.88744,-33.466271
2756,SACKVILLE NORTH,NSW,150.88744,-33.466271
2756,SCHEYVILLE,NSW,150.88744,-33.466271
2756,SOUTH MAROOTA,NSW,150.88744,-33.466271
2756,SOUTH WINDSOR,NSW,150.88744,-33.466271
2756,UPPER COLO,NSW,150.88744,-33.466271
2756,WILBERFORCE,NSW,150.88744,-33.466271
2756,WINDSOR,NSW,150.88744,-33.466271
2756,WINDSOR DOWNS,NSW,150.88744,-33.466271
2756,WOMERAH,NSW,150.8001824,-33.23594291
2757,KURMOND,NSW,150.692086,-33.554839
2758,BERAMBING,NSW,150.601824,-33.483614
2758,BILPIN,NSW,150.601824,-33.483614
2758,BLAXLANDS RIDGE,NSW,150.601824,-33.483614
2758,EAST KURRAJONG,NSW,150.601824,-33.483614
2758,KURRAJONG,NSW,150.601824,-33.483614
2758,KURRAJONG HEIGHTS,NSW,150.601824,-33.483614
2758,KURRAJONG HILLS,NSW,150.601824,-33.483614
2758,MOUNT TOMAH,NSW,150.601824,-33.483614
2758,MOUNTAIN LAGOON,NSW,150.6262801,-33.43759323
2758,THE DEVILS WILDERNESS,NSW,150.5320309,-33.54288496
2758,WHEENY CREEK,NSW,150.601824,-33.483614
2759,ERSKINE PARK,NSW,150.781767,-33.82252
2759,ST CLAIR,NSW,150.781767,-33.82252
2760,COLYTON,NSW,150.780073,-33.763976
2760,NORTH ST MARYS,NSW,150.780073,-33.763976
2760,OXLEY PARK,NSW,150.780073,-33.763976
2760,ROPES CROSSING,NSW,150.7798669,-33.72914494
2760,ST MARYS,NSW,150.780073,-33.763976
2760,ST MARYS EAST,NSW,150.780073,-33.763976
2760,ST MARYS SOUTH,NSW,150.780073,-33.763976
2761,COLEBEE,NSW,150.84746,-33.742006
2761,DEAN PARK,NSW,150.84746,-33.742006
2761,GLENDENNING,NSW,150.84746,-33.742006
2761,GLENDENNING DC,NSW,150.84746,-33.742006
2761,HASSALL GROVE,NSW,150.84746,-33.742006
2761,OAKHURST,NSW,150.84746,-33.742006
2761,PLUMPTON,NSW,150.84746,-33.742006
2762,SCHOFIELDS,NSW,150.880097,-33.700603
2763,ACACIA GARDENS,NSW,150.89547,-33.725619
2763,QUAKERS HILL,NSW,150.89547,-33.725619
2765,BERKSHIRE PARK,NSW,150.860258,-33.663002
2765,BOX HILL,NSW,150.860258,-33.663002
2765,MARAYLYA,NSW,150.860258,-33.663002
2765,MARSDEN PARK,NSW,150.860258,-33.663002
2765,NELSON,NSW,150.860258,-33.663002
2765,OAKVILLE,NSW,150.860258,-33.663002
2765,RIVERSTONE,NSW,150.860258,-33.663002
2765,VINEYARD,NSW,150.860258,-33.663002
2766,EASTERN CREEK,NSW,150.850764,-33.810388
2766,ROOTY HILL,NSW,150.850764,-33.810388
2767,BUNGARRIBEE,NSW,150.8651828,-33.77972161
2767,DOONSIDE,NSW,150.871134,-33.763843
2767,WOODCROFT,NSW,150.871134,-33.763843
2768,GLENWOOD,NSW,150.922732,-33.737863
2768,PARKLEA,NSW,150.922732,-33.737863
2768,STANHOPE GARDENS,NSW,150.922732,-33.737863
2769,THE PONDS,NSW,150.9054927,-33.7054643
2770,BIDWILL,NSW,150.810246,-33.756443
2770,BLACKETT,NSW,150.810246,-33.756443
2770,DHARRUK,NSW,150.810246,-33.756443
2770,EMERTON,NSW,150.810246,-33.756443
2770,HEBERSHAM,NSW,150.810246,-33.756443
2770,LETHBRIDGE PARK,NSW,150.810246,-33.756443
2770,MINCHINBURY,NSW,150.810246,-33.756443
2770,MOUNT DRUITT,NSW,150.810246,-33.756443
2770,MOUNT DRUITT VILLAGE,NSW,150.810246,-33.756443
2770,SHALVEY,NSW,150.810246,-33.756443
2770,TREGEAR,NSW,150.810246,-33.756443
2770,WHALAN,NSW,150.810246,-33.756443
2770,WILLMOT,NSW,150.810246,-33.756443
2773,GLENBROOK,NSW,150.626788,-33.768837
2773,LAPSTONE,NSW,150.626788,-33.768837
2774,BLAXLAND,NSW,150.62902,-33.732671
2774,BLAXLAND EAST,NSW,150.62902,-33.732671
2774,MOUNT RIVERVIEW,NSW,150.62902,-33.732671
2774,WARRIMOO,NSW,150.62902,-33.732671
2775,CENTRAL MACDONALD,NSW,150.918639,-33.305478
2775,FERNANCES,NSW,150.918639,-33.305478
2775,GUNDERMAN,NSW,150.918639,-33.305478
2775,HIGHER MACDONALD,NSW,150.918639,-33.305478
2775,LAUGHTONDALE,NSW,150.918639,-33.305478
2775,LEETS VALE,NSW,150.9487827,-33.42581736
2775,LOWER HAWKESBURY,NSW,150.918639,-33.305478
2775,LOWER MACDONALD,NSW,150.918639,-33.305478
2775,MARLOW,NSW,150.918639,-33.305478
2775,MOGO CREEK,NSW,151.0693014,-33.14502192
2775,PERRYS CROSSING,NSW,150.978373,-33.16401067
